phase,layer,expert,load,matrix_ops,cycle_source,cycle_delta,run,source_file,line_number,cycles_per_token
prefill,18,4,13,3,rdtsc,54118011,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3450,4162923.923076923
prefill,18,5,15,3,rdtsc,62357165,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3451,4157144.3333333335
prefill,18,6,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3452,
prefill,18,7,4,3,rdtsc,16979043,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3453,4244760.75
prefill,18,8,40,3,rdtsc,167265144,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3454,4181628.6
prefill,18,9,6,3,rdtsc,25353082,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3455,4225513.666666667
prefill,18,10,17,3,rdtsc,71522624,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3456,4207213.176470588
prefill,18,11,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3457,
prefill,18,12,32,3,rdtsc,134271510,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3458,4195984.6875
prefill,18,13,11,3,rdtsc,46033676,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3459,4184879.6363636362
prefill,18,14,10,3,rdtsc,41973220,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3460,4197322.0
prefill,18,15,21,3,rdtsc,87542427,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3461,4168687.0
prefill,18,16,6,3,rdtsc,25056809,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3462,4176134.8333333335
prefill,18,17,24,3,rdtsc,100044853,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3463,4168535.5416666665
prefill,18,18,27,3,rdtsc,112706478,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3464,4174314.0
prefill,18,19,4,3,rdtsc,16762753,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3465,4190688.25
prefill,18,20,37,3,rdtsc,154490966,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3466,4175431.5135135134
prefill,18,21,4,3,rdtsc,16768643,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3467,4192160.75
prefill,18,22,4,3,rdtsc,16767142,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3468,4191785.5
prefill,18,23,26,3,rdtsc,108634482,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3469,4178249.3076923075
prefill,18,24,6,3,rdtsc,25097880,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3470,4182980.0
prefill,18,25,17,3,rdtsc,71339888,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3471,4196464.0
prefill,18,26,13,3,rdtsc,54602298,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3472,4200176.769230769
prefill,18,27,27,3,rdtsc,112410148,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3473,4163338.814814815
prefill,18,28,11,3,rdtsc,45706441,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3474,4155131.0
prefill,18,29,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3475,
prefill,18,30,26,3,rdtsc,108168980,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3476,4160345.3846153845
prefill,18,31,21,3,rdtsc,87347396,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3477,4159399.8095238097
prefill,19,0,3,3,rdtsc,12655993,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3478,4218664.333333333
prefill,19,1,7,3,rdtsc,29296052,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3479,4185150.285714286
prefill,19,2,8,3,rdtsc,33377323,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3480,4172165.375
prefill,19,3,7,3,rdtsc,29265569,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3481,4180795.5714285714
prefill,19,4,25,3,rdtsc,103830775,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3482,4153231.0
prefill,19,5,13,3,rdtsc,54091759,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3483,4160904.5384615385
prefill,19,6,6,3,rdtsc,25081100,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3484,4180183.3333333335
prefill,19,7,33,3,rdtsc,137009814,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3485,4151812.5454545454
prefill,19,8,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3486,
prefill,19,9,9,3,rdtsc,37546910,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3487,4171878.888888889
prefill,19,10,26,3,rdtsc,108263974,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3488,4163999.0
prefill,19,11,18,3,rdtsc,74871635,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3489,4159535.277777778
prefill,19,12,1,3,rdtsc,4619144,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3490,4619144.0
prefill,19,13,45,3,rdtsc,186672335,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3491,4148274.111111111
prefill,19,14,27,3,rdtsc,112785580,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3492,4177243.703703704
prefill,19,15,28,3,rdtsc,116408588,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3493,4157449.5714285714
prefill,19,16,1,3,rdtsc,4630382,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3494,4630382.0
prefill,19,17,1,3,rdtsc,4635284,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3495,4635284.0
prefill,19,18,19,3,rdtsc,79248095,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3496,4170952.3684210526
prefill,19,19,21,3,rdtsc,87300090,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3497,4157147.1428571427
prefill,19,20,18,3,rdtsc,75013534,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3498,4167418.5555555555
prefill,19,21,3,3,rdtsc,12653727,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3499,4217909.0
prefill,19,22,7,3,rdtsc,29271096,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3500,4181585.1428571427
prefill,19,23,3,3,rdtsc,12663501,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3501,4221167.0
prefill,19,24,19,3,rdtsc,79002937,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3502,4158049.3157894737
prefill,19,25,27,3,rdtsc,112231705,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3503,4156729.814814815
prefill,19,26,8,3,rdtsc,33285547,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3504,4160693.375
prefill,19,27,9,3,rdtsc,37527857,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3505,4169761.888888889
prefill,19,28,19,3,rdtsc,78919022,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3506,4153632.736842105
prefill,19,29,16,3,rdtsc,66736316,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3507,4171019.75
prefill,19,30,22,3,rdtsc,91617549,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3508,4164434.0454545454
prefill,19,31,7,3,rdtsc,29311275,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3509,4187325.0
prefill,20,0,28,3,rdtsc,116364715,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3510,4155882.6785714286
prefill,20,1,35,3,rdtsc,145193025,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3511,4148372.1428571427
prefill,20,2,3,3,rdtsc,12689667,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3512,4229889.0
prefill,20,3,17,3,rdtsc,70803861,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3513,4164933.0
prefill,20,4,1,3,rdtsc,4616699,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3514,4616699.0
prefill,20,5,18,3,rdtsc,75154849,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3515,4175269.388888889
prefill,20,6,5,3,rdtsc,21081647,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3516,4216329.4
prefill,20,7,25,3,rdtsc,103924490,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3517,4156979.6
prefill,20,8,10,3,rdtsc,41609058,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3518,4160905.8
prefill,20,9,9,3,rdtsc,37549067,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3519,4172118.5555555555
prefill,20,10,12,3,rdtsc,49819086,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3520,4151590.5
prefill,20,11,14,3,rdtsc,58611576,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3521,4186541.1428571427
prefill,20,12,22,3,rdtsc,91742122,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3522,4170096.4545454546
prefill,20,13,19,3,rdtsc,79088283,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3523,4162541.210526316
prefill,20,14,1,3,rdtsc,4616548,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3524,4616548.0
prefill,20,15,15,3,rdtsc,62355113,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3525,4157007.533333333
prefill,20,16,18,3,rdtsc,74929441,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3526,4162746.722222222
prefill,20,17,18,3,rdtsc,75206479,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3527,4178137.722222222
prefill,20,18,22,3,rdtsc,91316956,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3528,4150770.727272727
prefill,20,19,4,3,rdtsc,16784731,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3529,4196182.75
prefill,20,20,30,3,rdtsc,124429783,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3530,4147659.433333333
prefill,20,21,30,3,rdtsc,124498394,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3531,4149946.466666667
prefill,20,22,3,3,rdtsc,12632771,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3532,4210923.666666667
prefill,20,23,23,3,rdtsc,95549029,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3533,4154305.6086956523
prefill,20,24,11,3,rdtsc,45772820,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3534,4161165.4545454546
prefill,20,25,1,3,rdtsc,4629102,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3535,4629102.0
prefill,20,26,16,3,rdtsc,66405075,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3536,4150317.1875
prefill,20,27,5,3,rdtsc,21127087,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3537,4225417.4
prefill,20,28,25,3,rdtsc,103872082,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3538,4154883.28
prefill,20,29,6,3,rdtsc,25049947,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3539,4174991.1666666665
prefill,20,30,1,3,rdtsc,4620126,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3540,4620126.0
prefill,20,31,9,3,rdtsc,37567296,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3541,4174144.0
prefill,21,0,17,3,rdtsc,71021244,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3542,4177720.2352941176
prefill,21,1,18,3,rdtsc,74876284,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3543,4159793.5555555555
prefill,21,2,38,3,rdtsc,157696835,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3544,4149916.710526316
prefill,21,3,2,3,rdtsc,8555506,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3545,4277753.0
prefill,21,4,11,3,rdtsc,45718244,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3546,4156204.0
prefill,21,5,23,3,rdtsc,95497784,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3547,4152077.565217391
prefill,21,6,4,3,rdtsc,16776181,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3548,4194045.25
prefill,21,7,2,3,rdtsc,8643609,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3549,4321804.5
prefill,21,8,3,3,rdtsc,12664198,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3550,4221399.333333333
prefill,21,9,11,3,rdtsc,45868314,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3551,4169846.727272727
prefill,21,10,5,3,rdtsc,21086827,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3552,4217365.4
prefill,21,11,8,3,rdtsc,33349527,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3553,4168690.875
prefill,21,12,23,3,rdtsc,95410279,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3554,4148273.0
prefill,21,13,27,3,rdtsc,112213915,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3555,4156070.925925926
prefill,21,14,2,3,rdtsc,8566842,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3556,4283421.0
prefill,21,15,3,3,rdtsc,12636795,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3557,4212265.0
prefill,21,16,9,3,rdtsc,37524852,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3558,4169428.0
prefill,21,17,27,3,rdtsc,112499939,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3559,4166664.407407407
prefill,21,18,1,3,rdtsc,4624041,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3560,4624041.0
prefill,21,19,18,3,rdtsc,74914266,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3561,4161903.6666666665
prefill,21,20,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3562,
prefill,21,21,30,3,rdtsc,124470132,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3563,4149004.4
prefill,21,22,10,3,rdtsc,41697013,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3564,4169701.3
prefill,21,23,29,3,rdtsc,120255413,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3565,4146738.379310345
prefill,21,24,10,3,rdtsc,41642000,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3566,4164200.0
prefill,21,25,18,3,rdtsc,74893635,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3567,4160757.5
prefill,21,26,36,3,rdtsc,149424699,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3568,4150686.0833333335
prefill,21,27,4,3,rdtsc,16775351,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3569,4193837.75
prefill,21,28,1,3,rdtsc,4619923,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3570,4619923.0
prefill,21,29,17,3,rdtsc,70777701,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3571,4163394.1764705884
prefill,21,30,21,3,rdtsc,87281653,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3572,4156269.1904761903
prefill,21,31,28,3,rdtsc,116363096,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3573,4155824.8571428573
prefill,22,0,9,3,rdtsc,37572433,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3574,4174714.777777778
prefill,22,1,2,3,rdtsc,8602030,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3575,4301015.0
prefill,22,2,5,3,rdtsc,21035183,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3576,4207036.6
prefill,22,3,41,3,rdtsc,170284220,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3577,4153273.6585365855
prefill,22,4,4,3,rdtsc,16764552,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3578,4191138.0
prefill,22,5,3,3,rdtsc,12709161,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3579,4236387.0
prefill,22,6,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3580,
prefill,22,7,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3581,
prefill,22,8,18,3,rdtsc,74862958,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3582,4159053.222222222
prefill,22,9,41,3,rdtsc,170946931,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3583,4169437.3414634145
prefill,22,10,12,3,rdtsc,49924855,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3584,4160404.5833333335
prefill,22,11,1,3,rdtsc,4619716,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3585,4619716.0
prefill,22,12,24,3,rdtsc,99715832,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3586,4154826.3333333335
prefill,22,13,3,3,rdtsc,12673402,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3587,4224467.333333333
prefill,22,14,1,3,rdtsc,4631177,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3588,4631177.0
prefill,22,15,31,3,rdtsc,128919788,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3589,4158702.8387096776
prefill,22,16,3,3,rdtsc,12656974,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3590,4218991.333333333
prefill,22,17,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3591,
prefill,22,18,2,3,rdtsc,8648834,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3592,4324417.0
prefill,22,19,25,3,rdtsc,103905533,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3593,4156221.32
prefill,22,20,17,3,rdtsc,71564457,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3594,4209673.94117647
prefill,22,21,29,3,rdtsc,120458692,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3595,4153748.0
prefill,22,22,22,3,rdtsc,91641825,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3596,4165537.5
prefill,22,23,2,3,rdtsc,8572891,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3597,4286445.5
prefill,22,24,20,3,rdtsc,83160526,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3598,4158026.3
prefill,22,25,28,3,rdtsc,116567271,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3599,4163116.8214285714
prefill,22,26,19,3,rdtsc,79004540,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3600,4158133.6842105263
prefill,22,27,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3601,
prefill,22,28,47,3,rdtsc,194913434,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3602,4147094.340425532
prefill,22,29,18,3,rdtsc,75112230,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3603,4172901.6666666665
prefill,22,30,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3604,
prefill,22,31,29,3,rdtsc,120519410,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3605,4155841.724137931
prefill,23,0,1,3,rdtsc,4806935,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3606,4806935.0
prefill,23,1,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3607,
prefill,23,2,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3608,
prefill,23,3,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3609,
prefill,23,4,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3610,
prefill,23,5,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3611,
prefill,23,6,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3612,
prefill,23,7,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3613,
prefill,23,8,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3614,
prefill,23,9,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3615,
prefill,23,10,1,3,rdtsc,4633867,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3616,4633867.0
prefill,23,11,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3617,
prefill,23,12,1,3,rdtsc,4635455,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3618,4635455.0
prefill,23,13,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3619,
prefill,23,14,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3620,
prefill,23,15,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3621,
prefill,23,16,1,3,rdtsc,4635059,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3622,4635059.0
prefill,23,17,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3623,
prefill,23,18,1,3,rdtsc,4635176,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3624,4635176.0
prefill,23,19,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3625,
prefill,23,20,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3626,
prefill,23,21,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3627,
prefill,23,22,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3628,
prefill,23,23,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3629,
prefill,23,24,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3630,
prefill,23,25,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3631,
prefill,23,26,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3632,
prefill,23,27,1,3,rdtsc,4646668,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3633,4646668.0
prefill,23,28,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3634,
prefill,23,29,0,0,rdtsc,0,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3635,
prefill,23,30,1,3,rdtsc,4635177,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3636,4635177.0
prefill,23,31,1,3,rdtsc,4634903,run_001:granite-1b-expert.log,/home/classified56/llama.cpp/granite-1b-expert.log,3637,4634903.0
